"GEOID","NAME","pop20","pop10","pop00","prc_change","change_label","under18E","under18M","over65E","over65M","prc_under18E","prc_under18M","prc_over65E","prc_over65M","age_label","med_ageE","med_ageM","total_unitsE","total_unitsM","occupied_unitsE","occupied_unitsM","vacant_unitsE","vacant_unitsM","owner_occupiedE","owner_occupiedM","renter_occupiedE","renter_occupiedM","median_house_valueE","median_house_valueM","median_year_builtE","median_year_builtM","median_house_ageE","median_house_ageM","home_ownership_rateE","home_ownership_rateM","vacancy_rateE","vacancy_rateM","rental_rateE","rental_rateM","Residential","Ag.Land","Ag.Building","Commercial","Industrial","total_workforceE","total_workforceM","unemployedE","unemployedM","prc_unemployed","unemployed_moe","totalE","totalM","travelE","travelM","prc_travel","travel_moe"
"1914025","Clear Lake",7687,7777,8161,-0.0616625471575387,"Shrinking",1311,237.718320707513,2085,20.0806496563928,0.170858855727877,0.0318897078154555,0.271732047439072,0.0123016327899198,"Aging",52.3,2.5,4422,212,3480,190,942,177,2508,172,972,172,3480,190,1972,2,51,2,0.720689655172414,0.0631753433666113,0.213025780189959,0.0413095040634545,0.279310344827586,0.05172438944788,NA,NA,NA,NA,NA,3949,298,142,80,0.0359584704988605,0.0204392158524773,3727,287,2255,297,0.605044271532063,0.0923097807203305
"1914115","Cleghorn",240,240,250,-0.0416666666666667,"Shrinking",47,18.0831413200251,74,5.53210121684288,0.187250996015936,0.0832308411960316,0.294820717131474,0.0692217907534341,"Aging",51.3,8.5,135,39,130,38,5,6,109,33,21,17,130,38,NA,NA,NA,NA,0.838461538461538,0.352854600118265,0.037037037037037,0.0457142191835352,0.161538461538462,0.139033159822139,8880255,126516,2227,8275374,925992,121,51,0,10,0,0.0826446280991736,121,51,94,40,0.776859504132231,0.465292287654105
"1914160","Clemons",140,148,148,-0.0571428571428571,"Shrinking",44,30.4302481094059,31,5.90875847632989,0.241758241758242,0.186991682627271,0.17032967032967,0.067333788123982,"Young",39,20.3,76,31,73,30,3,7,71,30,2,3,73,30,NA,NA,NA,NA,0.972602739726027,0.573277520800194,0.0394736842105263,0.0935020062954969,0.0273972602739726,0.0426103347048218,3495934,204512,2313,1063143,0,107,49,2,3,0.0186915887850467,0.0293148991403848,103,49,98,48,0.951456310679612,0.649655399698081
"1914250","Clermont",586,632,716,-0.221843003412969,"Shrinking",97,32.0312347560939,119,5.75280948079186,0.194,0.0697247259442445,0.238,0.0356722539193861,"Aging",51.7,6.6,287,42,232,39,55,30,193,30,39,23,232,39,1950,19,73,19,0.831896551724138,0.190467056235644,0.191637630662021,0.108226320779083,0.168103448275862,0.103086795533692,32580374,400165,1887,6585961,675180,298,68,11,12,0.0369127516778524,0.0411399592760755,283,63,206,51,0.72791519434629,0.242352765648477
"1914385","Climbing Hill CDP",97,97,NA,NA,NA,0,28.2842712474619,20,6.69106060631453,0,0.409916974600897,0.289855072463768,0.195320328249823,"Aging",62.1,12,32,29,32,29,0,10,32,29,0,10,32,29,NA,NA,NA,NA,1,1.28163104090062,0,0.3125,0,0.3125,NA,NA,NA,NA,NA,27,32,0,10,0,0.37037037037037,27,32,27,32,1,1.67610496281256
"1914430","Clinton",24469,26885,27772,-0.134987126568311,"Shrinking",5163,404.908631668924,4831,23.6098713184108,0.20944383594986,0.016830908900986,0.195975822481847,0.00356613643779084,"Stable",42.1,1.3,12225,266,10356,351,1869,297,7079,356,3277,367,10356,351,1952,2,71,2,0.683565083043646,0.0414547422583665,0.152883435582822,0.0245211659257029,0.316434916956354,0.0370257544022817,988732981,30483611,2281646,511794535,331226393,11572,450,663,185,0.0572934669892845,0.0161413659453868,10635,474,3419,366,0.321485660554772,0.0372783711463362
"1914475","Clio",67,80,91,-0.358208955223881,"Shrinking",12,21.7485631709315,18,5.85790610958141,0.226415094339623,0.420628399701166,0.339622641509434,0.17729408712805,"Aging",38.3,36.2,28,10,22,9,6,7,20,8,2,4,22,9,NA,NA,NA,NA,0.909090909090909,0.520136164547424,0.214285714285714,0.26145159133304,0.0909090909090909,0.185582740271782,1426407,459313,28201,1463571,0,20,13,0,10,0,0.5,20,13,17,13,0.85,0.853086308646435
"1914520","Clive",18601,15447,12855,0.308908123219182,"Growing",4825,550.311729840461,2710,20.6511069665713,0.263330240681111,0.0307759389092967,0.147901544506904,0.00393754196661077,"Young",37.8,1.7,7282,333,6959,319,323,130,5322,303,1637,281,6959,319,1994,1,29,1,0.764765052450065,0.0558996684597582,0.044355946168635,0.017967099572068,0.235234947549935,0.0417943710648302,2213544199,847765,3172,1127990034,41065830,10215,485,279,120,0.0273127753303965,0.0118187892047594,9669,527,6754,512,0.698521046643914,0.0652187739212406
"1914655","Clutier",213,213,229,-0.0751173708920188,"Shrinking",58,24.3721152139079,54,5.56908776288545,0.25,0.116822472013311,0.232758620689655,0.0532912488978595,"Stable",37.3,9.9,147,31,101,25,46,25,80,23,21,13,101,25,NA,NA,NA,NA,0.792079207920792,0.300494383962394,0.312925170068027,0.182422446256545,0.207920792079208,0.138620724675128,5309707,985609,2187,2219238,0,122,34,12,12,0.0983606557377049,0.10210893974085,110,31,93,27,0.845454545454545,0.342078774732365
"1914835","Coalville CDP",651,610,591,0.0921658986175115,"Growing",158,65.8634952003004,100,7.31003391086708,0.280141843971631,0.131025399554062,0.177304964539007,0.0397760027743234,"Young",49.1,12.7,295,64,223,45,72,49,210,45,13,18,223,45,1971,8,52,8,0.94170403587444,0.277186025686813,0.24406779661017,0.174337338218806,0.0582959641255605,0.0815702092422471,NA,NA,NA,NA,NA,235,76,3,7,0.0127659574468085,0.0300719863086451,232,75,202,76,0.870689655172414,0.431902470350269
"1914880","Coburg",26,42,31,-0.192307692307692,"Shrinking",6,25.4950975679639,10,6.54942689255362,0.193548387096774,0.831215241173,0.32258064516129,0.291589936850572,"Aging",47.5,27.7,17,12,17,12,0,10,14,11,3,6,17,12,1955,77,68,77,0.823529411764706,0.869834529970695,0,0.588235294117647,0.176470588235294,0.374278679113909,474722,250485,0,143694,0,11,10,0,10,0,0.909090909090909,11,10,8,6,0.727272727272727,0.857116837187714
"1914925","Coggon",701,658,745,-0.0627674750356633,"Shrinking",172,52.792044855262,79,5.96560619452205,0.233062330623306,0.0817641644472613,0.107046070460705,0.0199043626694352,"Young",35.5,4.4,352,91,306,64,46,65,270,61,36,22,306,64,1956,15,67,15,0.882352941176471,0.271653505522512,0.130681818181818,0.187724141705782,0.117647058823529,0.0759894956611512,34881831,220036,20012,4249404,0,455,104,3,5,0.00659340659340659,0.0110918711457746,431,97,377,87,0.874709976798144,0.281957362138367
"1914970","Coin",176,193,252,-0.431818181818182,"Shrinking",42,23.3023603954621,47,5.16571359969386,0.177215189873418,0.110684003841952,0.19831223628692,0.0609143154186126,"Aging",54.8,2.9,131,31,104,29,27,16,81,28,23,17,104,29,NA,NA,NA,NA,0.778846153846154,0.345906925778123,0.206106870229008,0.131515734195444,0.221153846153846,0.174707196112934,4073612,577945,53812,1395495,0,90,32,17,18,0.188888888888889,0.210975192691245,73,26,44,19,0.602739726027397,0.337383533521332
"1915015","Colesburg",386,404,412,-0.0673575129533679,"Shrinking",90,40.9633982965281,156,8.99694712233932,0.172744721689059,0.0876513453666391,0.299424184261036,0.0693374663299723,"Aging",58.5,9.1,236,55,215,57,21,13,197,57,18,12,215,57,1962,21,61,21,0.916279069767442,0.359578933706682,0.0889830508474576,0.0588589521619414,0.0837209302325581,0.0600653820478482,18509678,66316,0,6693286,248940,269,95,16,12,0.0594795539033457,0.0493078642853815,247,88,205,83,0.82995951417004,0.447607812655123
"1915060","Colfax",2255,2093,2223,0.0141906873614191,"Stable",453,117.239071985409,296,10.0718628685708,0.231476750127747,0.0673134776391634,0.151251916198263,0.0207066310655872,"Young",37.8,4.9,816,110,718,104,98,52,544,93,174,62,718,104,1962,10,61,10,0.757660167130919,0.169767465261464,0.120098039215686,0.0657498597325223,0.242339832869081,0.0932129374083275,87571325,1022925,49149,26220960,4134802,1042,192,60,48,0.0575815738963532,0.0472713555620408,958,183,746,150,0.778705636743215,0.215969593121021
"1915105","College Springs",172,214,246,-0.430232558139535,"Shrinking",67,31.7647603485372,37,5.62057093190137,0.266932270916335,0.147975376384799,0.147410358565737,0.0479059187860546,"Young",44.6,6.8,114,48,114,48,0,10,111,48,3,5,114,48,NA,NA,NA,NA,0.973684210526316,0.587675594733568,0,0.087719298245614,0.0263157894736842,0.0452376235835972,NA,NA,NA,NA,NA,133,70,14,12,0.105263157894737,0.105877271124278,113,71,92,68,0.814159292035398,0.789817621433896
"1915195","Collins",495,495,499,-0.00808080808080808,"Stable",82,40.8411557133243,79,6.23327907147609,0.190255220417633,0.103375201438932,0.183294663573086,0.0423519048153846,"Stable",39.8,7.2,194,37,188,37,6,10,128,26,60,27,188,37,1950,14,73,14,0.680851063829787,0.19256576427308,0.0309278350515464,0.0518827917107168,0.319148936170213,0.156751711354023,21498675,316271,1992,2963610,0,248,60,12,14,0.0483870967741935,0.0576526499395994,235,60,208,58,0.885106382978723,0.334639334457682
"1915240","Colo",845,876,868,-0.0272189349112426,"Shrinking",196,43.1277173056956,152,7.09590054823342,0.242274412855377,0.0603105261785719,0.187886279357231,0.0235649769552571,"Young",40.1,5.4,364,45,357,45,7,10,291,41,66,22,357,45,1962,12,61,12,0.815126050420168,0.154099096998677,0.0192307692307692,0.0275752051738453,0.184873949579832,0.0658835923477454,45549914,868682,0,9675360,0,444,67,29,18,0.0653153153153153,0.041721444384332,410,64,375,61,0.914634146341463,0.20620262621861
"1915375","Columbus City",392,391,376,0.0408163265306122,"Growing",39,24.0624188310319,57,5.71819080271111,0.155378486055777,0.103176403736057,0.227091633466135,0.0602254606660162,"Aging",52.8,7.3,113,34,104,31,9,11,100,32,4,5,104,31,1963,18,60,18,0.961538461538462,0.420501175944818,0.079646017699115,0.100251493717913,0.0384615384615385,0.0494249453713113,NA,NA,NA,NA,NA,142,45,3,4,0.0211267605633803,0.0289537168752785,130,43,120,43,0.923076923076923,0.450146543524868
"1915420","Columbus Junction",1830,1899,1900,-0.0382513661202186,"Shrinking",616,133.660016459673,340,9.20957761394253,0.288930581613508,0.0703899179104817,0.159474671669794,0.0181863699312055,"Young",30.5,5.5,801,98,740,96,61,38,495,84,245,62,740,96,1961,7,62,7,0.668918918918919,0.142884062843865,0.0761548064918851,0.0483469992080596,0.331081081081081,0.094151558185293,NA,NA,NA,NA,NA,978,131,34,26,0.0347648261758691,0.0269896172151016,928,131,571,111,0.615301724137931,0.147822243634289
"1915465","Colwell",55,73,76,-0.381818181818182,"Shrinking",9,26.9258240356725,10,6.24531369309589,0.152542372881356,0.461685239119566,0.169491525423729,0.131260138360799,"Stable",42.3,17.7,33,16,30,15,3,5,25,14,5,7,30,15,1951,20,72,20,0.833333333333333,0.625610812637449,0.0909090909090909,0.157796181725837,0.166666666666667,0.247767812455308,1362964,125685,0,2194938,0,38,21,0,10,0,0.263157894736842,38,21,30,18,0.789473684210526,0.64399070458618
"1915645","Conesville",352,432,424,-0.204545454545455,"Shrinking",137,56.8946394662977,54,6.49346907300534,0.289029535864979,0.143250855827122,0.113924050632911,0.0337263028546885,"Young",33.2,10.1,240,84,198,63,42,55,122,50,76,39,198,63,1973,7,50,7,0.616161616161616,0.319695423411671,0.175,0.237210715632981,0.383838383838384,0.231760425595968,46273256,56259988,3000818,1209447,0,258,98,14,19,0.0542635658914729,0.0764734978519336,244,97,221,92,0.905737704918033,0.52135875059747
"1915825","Conrad",1093,1108,1055,0.0347666971637694,"Growing",190,56.4092191046818,386,10.3942187857832,0.171171171171171,0.0546896677076045,0.347747747747748,0.0421092380457579,"Aging",52.3,7.3,589,67,476,77,113,52,324,57,152,57,476,77,1966,13,57,13,0.680672268907563,0.162676046311817,0.191850594227504,0.0909425259014779,0.319327731092437,0.13041432894858,59131920,862715,2398,13491603,4835034,463,91,2,4,0.00431965442764579,0.00868092530737785,451,85,302,69,0.669623059866962,0.198328993362053
"1915870","Conroy CDP",252,259,NA,NA,NA,38,51.8459255872629,22,7.15295386517726,0.240506329113924,0.34419847558662,0.139240506329114,0.07529050975449,"Young",43.5,15,110,45,83,36,27,25,83,36,0,10,83,36,1973,13,50,13,1,0.613393834282306,0.245454545454545,0.2484667139547,0,0.120481927710843,NA,NA,NA,NA,NA,86,46,0,10,0,0.116279069767442,86,46,86,46,1,0.756439812432121
"1915960","Conway",17,41,63,-2.70588235294118,"Shrinking",0,28.2842712474619,26,7.5547318113459,0,0.725237724293895,0.666666666666667,0.509796336178532,"Aging",85.4,38.2,40,22,22,20,18,14,21,20,1,2,22,20,NA,NA,NA,NA,0.954545454545455,1.25676911783021,0.45,0.42866799507311,0.0454545454545455,0.099859884079294,422895,49527,0,24102,0,9,7,0,10,0,1.11111111111111,9,7,9,7,1,1.09994388184574
"1916050","Coon Rapids",1300,1305,1305,-0.00384615384615385,"Stable",401,86.7582849069759,233,8.22326313290435,0.317498020585907,0.0784305743915455,0.184481393507522,0.0229369865888795,"Young",39.2,3.7,574,60,507,57,67,34,366,54,141,38,507,57,1945,10,78,10,0.72189349112426,0.133906777496259,0.116724738675958,0.0604770256212391,0.27810650887574,0.0812108029521305,NA,NA,NA,NA,NA,614,98,14,9,0.0228013029315961,0.015103008500053,594,99,311,74,0.523569023569024,0.152100389048507
"1916140","Coppock",36,47,57,-0.583333333333333,"Shrinking",11,24.7790233867277,3,6.73519285510243,0.379310344827586,0.887641534419724,0.103448275862069,0.241329909399625,"Young",27.3,19.2,12,12,12,12,0,10,8,9,4,5,12,12,NA,NA,NA,NA,0.666666666666667,1.00346621489936,0,0.833333333333333,0.333333333333333,0.533593686452737,897948,94657,8228,91755,0,15,13,0,10,0,0.666666666666667,15,13,13,14,0.866666666666667,1.19803130691384
"1916230","Coralville",22318,18907,15123,0.322385518415629,"Growing",4746,590.21690927997,2786,24.1053749084173,0.213533699271124,0.0273837030799784,0.125348690722577,0.00407121417908738,"Young",32.6,2.2,9741,469,9259,415,482,215,5086,400,4173,406,9259,415,1992,2,31,2,0.549303380494654,0.049724359257367,0.0494815727338056,0.0221998597760307,0.450696619505346,0.0482786352018816,1979181916,2375338,36276,1653810088,67111290,12787,574,226,115,0.0176742003597404,0.00902843627796022,12324,594,8000,672,0.649139889646219,0.0628664706254891
"1916320","Corley CDP",31,26,NA,NA,NA,0,28.2842712474619,6,6.94575997295527,0,4.71404520791032,1,2.42809700063598,"Aging",NA,NA,6,8,6,8,0,10,6,8,0,10,6,8,NA,NA,NA,NA,1,1.88561808316413,0,1.66666666666667,0,1.66666666666667,NA,NA,NA,NA,NA,6,8,0,10,0,1.66666666666667,6,8,0,10,0,1.66666666666667
"1916500","Corning",1564,1635,1783,-0.14002557544757,"Shrinking",372,64.6142399166004,413,10.1047659651193,0.231487243310516,0.043971070886291,0.257000622277536,0.0207360878734052,"Aging",45.1,4.6,835,84,675,76,160,52,492,65,183,47,675,76,1953,5,70,5,0.728888888888889,0.126522921038057,0.191616766467066,0.0651905807757475,0.271111111111111,0.0760267533716532,0,151171,85868,0,0,687,101,29,22,0.0422125181950509,0.0326190814586604,629,95,241,61,0.383147853736089,0.112932324635265
"1916545","Correctionville",766,821,851,-0.110966057441253,"Shrinking",310,123.717419953699,179,7.18793314131671,0.343680709534368,0.155893371088687,0.198447893569845,0.0435200129398191,"Young",36.2,10.3,359,46,325,42,34,21,307,41,18,11,325,42,1947,5,76,5,0.944615384615385,0.175546863377143,0.0947075208913649,0.0597413161714297,0.0553846153846154,0.0345946593293785,28744854,249192,9254,11450678,0,349,59,9,12,0.0257879656160458,0.0346592290008346,326,57,242,46,0.742331288343558,0.191720984136194
"1916590","Corwith",266,309,350,-0.315789473684211,"Shrinking",30,21.2367605815953,52,4.66070669099667,0.13953488372093,0.103380258567052,0.241860465116279,0.0571543350597301,"Aging",48.7,4.8,154,39,123,39,31,21,96,36,27,15,123,39,1946,22,77,22,0.780487804878049,0.383282610153148,0.201298701298701,0.145580982736218,0.219512195121951,0.140415307859919,6741810,1789055,50662,12416591,0,80,28,0,10,0,0.125,80,28,57,21,0.7125,0.36206924838351
"1916635","Corydon",1526,1585,1591,-0.0425950196592398,"Shrinking",465,88.4081444212014,340,10.0333437267779,0.265866209262436,0.0561318558597183,0.194396798170383,0.0187453540346835,"Young",36.3,3.8,778,70,679,68,99,54,438,56,241,66,679,68,1951,7,72,7,0.645066273932253,0.104763393694835,0.127249357326478,0.07034668971739,0.354933726067747,0.103497229380199,54588539,102548,2473,12014031,3113541,734,101,17,11,0.0231607629427793,0.0153214964478686,710,97,308,69,0.433802816901408,0.113828887450122
"1916725","Cotter",39,48,48,-0.230769230769231,"Shrinking",5,17.8885438199983,6,6.43563707356393,0.208333333333333,0.755048674055455,0.25,0.304708206682795,"Aging",52.5,15.6,16,10,11,8,5,8,8,8,3,4,11,8,1950,40,73,40,0.727272727272727,0.899270777437054,0.3125,0.536793230821934,0.272727272727273,0.414213688798072,1038678,67228,7511,0,0,12,10,1,4,0.0833333333333333,0.340490296448091,11,8,11,8,1,1.02851895445316
"1916815","Coulter",219,281,262,-0.19634703196347,"Shrinking",56,63.8827050147378,17,5.92789706886217,0.277227722772277,0.337950892585329,0.0841584158415842,0.0465772433808872,"Young",41.5,18,105,34,81,32,24,14,50,24,31,19,81,32,1944,18,79,18,0.617283950617284,0.383747003115301,0.228571428571429,0.152498496937931,0.382716049382716,0.279074310895292,5717704,3374675,45774,2098350,172080,116,46,6,10,0.0517241379310345,0.0886134429971046,109,43,87,40,0.798165137614679,0.483542636212821
"1913485","Clare",136,146,190,-0.397058823529412,"Shrinking",40,28.1602556806574,35,5.38523230697327,0.287769784172662,0.220356373392044,0.251798561151079,0.0851676227399006,"Young",38.6,9.2,60,20,53,17,7,9,44,15,9,10,53,17,1955,25,68,25,0.830188679245283,0.388598007295835,0.116666666666667,0.154959174233126,0.169811320754717,0.196383799969875,5777304,562076,0,11587365,0,58,30,8,11,0.137931034482759,0.202630203033437,50,28,47,27,0.94,0.754119990452448
"1916860","Council Bluffs",62799,62230,58268,0.0721508304272361,"Growing",14106,626.733595716713,10447,28.5466086157236,0.225274286535605,0.0102082955767247,0.166839676126292,0.0015549437401458,"Young",38.6,0.6,27262,334,25282,469,1980,401,16058,547,9224,466,25282,469,1963,2,60,2,0.635155446562772,0.0246362343228269,0.0726285672364463,0.014736008191028,0.364844553437228,0.0196354145679558,NA,NA,NA,NA,NA,32323,794,1541,259,0.0476750301642793,0.00809799970286409,30231,834,14832,850,0.490622208990771,0.0312050421566569
"1916950","Craig",79,89,102,-0.291139240506329,"Shrinking",6,25.9422435421457,5,6.53911601228187,0.122448979591837,0.53205150952844,0.102040816326531,0.140495826142626,"Young",51.5,5.6,27,13,23,11,4,7,16,9,7,7,23,11,NA,NA,NA,NA,0.695652173913043,0.513624883523385,0.148148148148148,0.268892946281381,0.304347826086957,0.337364240029768,3022621,0,0,14510889,0,35,19,0,10,0,0.285714285714286,31,16,29,17,0.935483870967742,0.730652850950949
"1917130","Crawfordsville",277,264,295,-0.0649819494584837,"Shrinking",93,36.4554522671164,58,5.35959882000323,0.300970873786408,0.13760726999892,0.187702265372168,0.0474563064956251,"Young",34.4,11.3,130,29,104,22,26,19,85,20,19,13,104,22,NA,NA,NA,NA,0.817307692307692,0.258599876791983,0.2,0.152811908207249,0.182692307692308,0.130837869421413,10277367,199528,22456,1916370,1026630,138,52,4,6,0.0289855072463768,0.0448291299803111,130,51,118,50,0.907692307692308,0.524149226203889
"1917175","Crescent",628,617,537,0.144904458598726,"Growing",193,63.9218272579876,131,7.41220028166119,0.26010781671159,0.0970621749440216,0.176549865229111,0.0319533960960721,"Young",39.9,9.1,293,57,281,56,12,15,264,53,17,16,281,56,1979,3,44,3,0.939501779359431,0.265763471684357,0.0409556313993174,0.0518108246519899,0.0604982206405694,0.0582019596082843,53843415,529658,7961,8345700,322650,411,105,5,9,0.0121654501216545,0.0221172674256261,406,102,331,91,0.815270935960591,0.303627677285923
"1917220","Cresco",3888,3868,3905,-0.00437242798353909,"Stable",926,156.620560591514,763,14.2541046699417,0.239152892561983,0.0412078531032777,0.197055785123967,0.00745612683043154,"Young",39.6,2.8,1773,163,1514,160,259,121,1026,168,488,133,1514,160,1950,8,73,8,0.677675033025099,0.132068411467778,0.146080090242527,0.0695547566537119,0.322324966974901,0.0942197930599935,179153163,1105057,121812,62568937,20874024,2025,146,12,20,0.00592592592592593,0.00988578019175084,1982,146,662,123,0.334006054490414,0.0667578572022628
