address,city,state,source,city_id,image_name,image_url,lon,lat,date,parcel_num,floors_num,bedrooms_num,bathrooms_num,basement,heating,cooling,yr_built,own_v_rent,age_tenants,tenants_num,type_property,sqft,curr_price,prev_price,county,clear_image,test_failed,rand_select,vegetation,vegetation_confidence,siding,siding_confidence,gutter,gutter_confidence,FALSE,roof,roof_confidence,img_used
201 TAMA ST,Slater,Iowa,G,S,G_S_201 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+TAMA+ST,Slater+Iowa",-93.6810032,41.8815806,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.48,poor_siding,36.91,good_gutter,65.46,,FALSE,0,G_S_201 TAMA ST_
302 2ND AVE,Slater,Iowa,G,S,G_S_302 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=302+2ND+AVE,Slater+Iowa",-93.6812211,41.8815542,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.27,poor_siding,35.32,good_gutter,66.39,,FALSE,0,G_S_302 2ND AVE_
211 3RD AVE,Slater,Iowa,G,S,G_S_211 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=211+3RD+AVE,Slater+Iowa",-93.6805871,41.8809547,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,39.65,chipped_paint,36.14,good_gutter,70.66,,FALSE,0,G_S_211 3RD AVE_
204 2ND AVE,Slater,Iowa,G,S,G_S_204 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=204+2ND+AVE,Slater+Iowa",-93.6799333,41.8814986,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.72,poor_siding,38.35,good_gutter,67,,FALSE,0,G_S_204 2ND AVE_
206 2ND AVE,Slater,Iowa,G,S,G_S_206 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+2ND+AVE,Slater+Iowa",-93.6802899,41.8815646,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.72,poor_siding,35.55,good_gutter,65.51,,FALSE,0,G_S_206 2ND AVE_
405 2ND AVE,Slater,Iowa,G,S,G_S_405 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=405+2ND+AVE,Slater+Iowa",-93.6828061,41.8819684,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.23,chipped_paint,35.66,good_gutter,66.12,,FALSE,0,G_S_405 2ND AVE_
409 2ND AVE,Slater,Iowa,G,S,G_S_409 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=409+2ND+AVE,Slater+Iowa",-93.6831429,41.8819382,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.56,chipped_paint,35.86,good_gutter,66.86,,FALSE,0,G_S_409 2ND AVE_
412 MAIN ST,Slater,Iowa,G,S,G_S_412 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=412+MAIN+ST,Slater+Iowa",-93.6827195,41.8824328,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.2,poor_siding,36.13,good_gutter,69.07,,FALSE,0,G_S_412 MAIN ST_
416 MAIN ST,Slater,Iowa,G,S,G_S_416 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=416+MAIN+ST,Slater+Iowa",-93.6827732,41.8824321,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.31,poor_siding,36.75,good_gutter,69.3,,FALSE,0,G_S_416 MAIN ST_
205 2ND AVE,Slater,Iowa,G,S,G_S_205 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=205+2ND+AVE,Slater+Iowa",-93.679973,41.8819621,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.44,poor_siding,35.46,good_gutter,66.74,,FALSE,0,G_S_205 2ND AVE_
211 2ND AVE,Slater,Iowa,G,S,G_S_211 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=211+2ND+AVE,Slater+Iowa",-93.6804484,41.8819469,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.95,poor_siding,36.73,good_gutter,58.75,,FALSE,0,G_S_211 2ND AVE_
104 TAMA ST,Slater,Iowa,G,S,G_S_104 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+TAMA+ST,Slater+Iowa",-93.6805079,41.8821194,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.65,poor_siding,36.86,good_gutter,65.54,,FALSE,0,G_S_104 TAMA ST_
101 BENTON ST,Slater,Iowa,G,S,G_S_101 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+BENTON+ST,Slater+Iowa",-93.6796956,41.8824746,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.7,poor_siding,36.39,good_gutter,66.37,,FALSE,0,G_S_101 BENTON ST_
102 MARSHALL ST,Slater,Iowa,G,S,G_S_102 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=102+MARSHALL+ST,Slater+Iowa",-93.6821318,41.8820909,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
404 1ST AVE N,Slater,Iowa,G,S,G_S_404 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=404+1ST+AVE+N,Slater+Iowa",-93.682817,41.883475,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.03,poor_siding,36.45,good_gutter,69.1,,FALSE,0,G_S_404 1ST AVE N_
106 N STORY ST,Slater,Iowa,G,S,G_S_106 N STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=106+N+STORY+ST,Slater+Iowa",-93.6832023,41.8835827,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
307 MAIN ST,Slater,Iowa,G,S,G_S_307 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=307+MAIN+ST,Slater+Iowa",-93.6811419,41.8831062,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
107 N BENTON ST,Slater,Iowa,G,S,G_S_107 N BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+N+BENTON+ST,Slater+Iowa",-93.6797352,41.8835967,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.47,poor_siding,37.49,good_gutter,60.39,,FALSE,0,G_S_107 N BENTON ST_
500 TAMA ST,Slater,Iowa,G,S,G_S_500 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=500+TAMA+ST,Slater+Iowa",-93.6804484,41.8784992,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
410 MARSHALL ST,Slater,Iowa,G,S,G_S_410 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=410+MARSHALL+ST,Slater+Iowa",-93.6817957,41.8789597,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.96,poor_siding,44.45,poor/no_gutter,50.98,,FALSE,0,G_S_410 MARSHALL ST_
406 MARSHALL ST,Slater,Iowa,G,S,G_S_406 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+MARSHALL+ST,Slater+Iowa",-93.6818353,41.8792296,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
400 MARSHALL ST,Slater,Iowa,G,S,G_S_400 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+MARSHALL+ST,Slater+Iowa",-93.6817758,41.8795221,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
411 TAMA ST,Slater,Iowa,G,S,G_S_411 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=411+TAMA+ST,Slater+Iowa",-93.681122,41.8789425,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,49.85,poor_siding,40.85,poor/no_gutter,64.41,,FALSE,0,G_S_411 TAMA ST_
301 MARSHALL ST,Slater,Iowa,G,S,G_S_301 MARSHALL ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=301+MARSHALL+ST,Slater+Iowa",-93.6824777,41.8805906,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,40.81,poor_siding,39.46,poor/no_gutter,71.53,,FALSE,0,G_S_301 MARSHALL ST_
402 3RD AVE,Slater,Iowa,G,S,G_S_402 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+3RD+AVE,Slater+Iowa",-93.6825089,41.880564,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.99,poor_siding,36.71,good_gutter,68.97,,FALSE,0,G_S_402 3RD AVE_
406 3RD AVE,Slater,Iowa,G,S,G_S_406 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+3RD+AVE,Slater+Iowa",-93.6827467,41.8805563,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.02,poor_siding,37.02,good_gutter,70.38,,FALSE,0,G_S_406 3RD AVE_
304 STORY ST,Slater,Iowa,G,S,G_S_304 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=304+STORY+ST,Slater+Iowa",-93.6831231,41.8804087,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.9,poor_siding,38,good_gutter,54.01,,FALSE,0,G_S_304 STORY ST_
303 LINN ST,Slater,Iowa,G,S,G_S_303 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=303+LINN+ST,Slater+Iowa",-93.6788437,41.8801582,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.51,poor_siding,36.3,good_gutter,64.64,,FALSE,0,G_S_303 LINN ST_
301 LINN ST,Slater,Iowa,G,S,G_S_301 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=301+LINN+ST,Slater+Iowa",-93.6788437,41.8805456,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
106 3RD AVE,Slater,Iowa,G,S,G_S_106 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=106+3RD+AVE,Slater+Iowa",-93.6792597,41.8805904,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.34,poor_siding,37.73,good_gutter,68.78,,FALSE,0,G_S_106 3RD AVE_
305 3RD AVE,Slater,Iowa,G,S,G_S_305 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+3RD+AVE,Slater+Iowa",-93.6812013,41.8809544,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.68,chipped_paint,35.83,good_gutter,53.87,,FALSE,0,G_S_305 3RD AVE_
307 3RD AVE,Slater,Iowa,G,S,G_S_307 3RD AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=307+3RD+AVE,Slater+Iowa",-93.6815579,41.880943,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.35,chipped_paint,36.61,poor/no_gutter,53.73,,FALSE,0,G_S_307 3RD AVE_
306 2ND AVE,Slater,Iowa,G,S,G_S_306 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=306+2ND+AVE,Slater+Iowa",-93.6815579,41.8815628,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.58,poor_siding,35.16,good_gutter,66.17,,FALSE,0,G_S_306 2ND AVE_
308 2ND AVE,Slater,Iowa,G,S,G_S_308 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=308+2ND+AVE,Slater+Iowa",-93.6817447,41.8814419,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,48.75,poor_siding,37.67,good_gutter,65.77,,FALSE,0,G_S_308 2ND AVE_
201 LINN ST,Slater,Iowa,G,S,G_S_201 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=201+LINN+ST,Slater+Iowa",-93.6788239,41.8814953,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,40.08,poor_siding,37.87,good_gutter,67.87,,FALSE,0,G_S_201 LINN ST_
202 BENTON ST,Slater,Iowa,G,S,G_S_202 BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=202+BENTON+ST,Slater+Iowa",-93.679172,41.88134,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.79,poor_siding,35.85,good_gutter,64.02,,FALSE,0,G_S_202 BENTON ST_
106 2ND AVE,Slater,Iowa,G,S,G_S_106 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=106+2ND+AVE,Slater+Iowa",-93.6791721,41.8815348,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.75,poor_siding,35.26,good_gutter,67.78,,FALSE,0,G_S_106 2ND AVE_
406 MAIN ST,Slater,Iowa,G,S,G_S_406 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=406+MAIN+ST,Slater+Iowa",-93.6824718,41.8824044,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,37.83,chipped_paint,35.26,good_gutter,68.43,,FALSE,0,G_S_406 MAIN ST_
204 1ST AVE N,Slater,Iowa,G,S,G_S_204 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=204+1ST+AVE+N,Slater+Iowa",-93.679973,41.8836278,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,47.32,poor_siding,37.75,good_gutter,65.5,,FALSE,0,G_S_204 1ST AVE N_
208 1ST AVE N,Slater,Iowa,G,S,G_S_208 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=208+1ST+AVE+N,Slater+Iowa",-93.6804088,41.8835364,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.23,chipped_paint,36.02,good_gutter,66.31,,FALSE,0,G_S_208 1ST AVE N_
104 N TAMA ST,Slater,Iowa,G,S,G_S_104 N TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+N+TAMA+ST,Slater+Iowa",-93.6805372,41.8833904,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.94,poor_siding,35.61,good_gutter,65.81,,FALSE,0,G_S_104 N TAMA ST_
106 N TAMA ST,Slater,Iowa,G,S,G_S_106 N TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=106+N+TAMA+ST,Slater+Iowa",-93.6805449,41.8835848,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
101 1ST AVE N,Slater,Iowa,G,S,G_S_101 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+1ST+AVE+N,Slater+Iowa",-93.6811419,41.8845782,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.03,poor_siding,35.64,good_gutter,66.62,,FALSE,0,G_S_101 1ST AVE N_
407 1ST AVE N,Slater,Iowa,G,S,G_S_407 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=407+1ST+AVE+N,Slater+Iowa",-93.6829448,41.8839976,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
501 1ST AVE N,Slater,Iowa,G,S,G_S_501 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=501+1ST+AVE+N,Slater+Iowa",-93.683842,41.884073,,,,,,,,,,,,,,,,,,TRUE,,FALSE,no_garden,38.19,poor_siding,35.02,good_gutter,68.18,,FALSE,0,G_S_501 1ST AVE N_
408 MAIN ST,Slater,Iowa,G,S,G_S_408 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=408+MAIN+ST,Slater+Iowa",-93.682557,41.8824487,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
305 2ND AVE,Slater,Iowa,G,S,G_S_305 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=305+2ND+AVE,Slater+Iowa",-93.6813994,41.8819165,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
309 2ND AVE,Slater,Iowa,G,S,G_S_309 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=309+2ND+AVE,Slater+Iowa",-93.681756,41.8819439,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
311 2ND AVE,Slater,Iowa,G,S,G_S_311 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=311+2ND+AVE,Slater+Iowa",-93.6819343,41.8819963,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
101 TAMA ST,Slater,Iowa,G,S,G_S_101 TAMA ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+TAMA+ST,Slater+Iowa",-93.6810824,41.8825852,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.43,poor_siding,36.97,good_gutter,66.8,,FALSE,0,G_S_101 TAMA ST_
105 2ND AVE,Slater,Iowa,G,S,G_S_105 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+2ND+AVE,Slater+Iowa",-93.6791013,41.8819513,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.02,poor_siding,35.56,good_gutter,57.88,,FALSE,0,G_S_105 2ND AVE_
107 2ND AVE,Slater,Iowa,G,S,G_S_107 2ND AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=107+2ND+AVE,Slater+Iowa",-93.6792399,41.8819275,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
100 MAIN ST,Slater,Iowa,G,S,G_S_100 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=100+MAIN+ST,Slater+Iowa",-93.6788437,41.8824825,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
104 MAIN ST,Slater,Iowa,G,S,G_S_104 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=104+MAIN+ST,Slater+Iowa",-93.6791013,41.8824936,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.21,chipped_paint,35.53,good_gutter,68.21,,FALSE,0,G_S_104 MAIN ST_
321 MAIN ST,Slater,Iowa,G,S,G_S_321 MAIN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=321+MAIN+ST,Slater+Iowa",-93.6819343,41.8830809,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
318 1ST AVE N,Slater,Iowa,G,S,G_S_318 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=318+1ST+AVE+N,Slater+Iowa",-93.6818551,41.8834708,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
106 N BENTON ST,Slater,Iowa,G,S,G_S_106 N BENTON ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=106+N+BENTON+ST,Slater+Iowa",-93.6791607,41.8836344,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.98,poor_siding,37.2,poor/no_gutter,59.11,,FALSE,0,G_S_106 N BENTON ST_
601 1ST AVE N,Slater,Iowa,G,S,G_S_601 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=601+1ST+AVE+N,Slater+Iowa",-93.6850846,41.8840453,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,42.68,poor_siding,34.84,good_gutter,66.35,,FALSE,0,G_S_601 1ST AVE N_
603 1ST AVE N,Slater,Iowa,G,S,G_S_603 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=603+1ST+AVE+N,Slater+Iowa",-93.6854016,41.8840352,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
611 1ST AVE N,Slater,Iowa,G,S,G_S_611 1ST AVE N.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=611+1ST+AVE+N,Slater+Iowa",-93.6856592,41.8840463,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
303 CEDAR ST,Slater,Iowa,G,S,G_S_303 CEDAR ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=303+CEDAR+ST,Slater+Iowa",-93.676724,41.8804002,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,50.11,poor_siding,40.6,poor/no_gutter,71.1,,FALSE,0,G_S_303 CEDAR ST_
500 CEDAR ST,Slater,Iowa,G,S,G_S_500 CEDAR ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=500+CEDAR+ST,Slater+Iowa",-93.6757929,41.8782024,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,45.65,poor_siding,36.15,good_gutter,69.55,,FALSE,0,G_S_500 CEDAR ST_
400 CEDAR ST,Slater,Iowa,G,S,G_S_400 CEDAR ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+CEDAR+ST,Slater+Iowa",-93.67609,41.8796457,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
206 CEDAR ST,Slater,Iowa,G,S,G_S_206 CEDAR ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=206+CEDAR+ST,Slater+Iowa",-93.6762089,41.8810365,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.97,poor_siding,35.52,good_gutter,69.37,,FALSE,0,G_S_206 CEDAR ST_
204 LINN ST,Slater,Iowa,G,S,G_S_204 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=204+LINN+ST,Slater+Iowa",-93.6781503,41.8810907,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,46.43,poor_siding,41.74,good_gutter,50.8,,FALSE,0,G_S_204 LINN ST_
208 LINN ST,Slater,Iowa,G,S,G_S_208 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=208+LINN+ST,Slater+Iowa",-93.6781503,41.880742,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
203 CEDAR ST,Slater,Iowa,G,S,G_S_203 CEDAR ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=203+CEDAR+ST,Slater+Iowa",-93.6767636,41.8812125,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,39.55,poor_siding,36.7,good_gutter,67.65,,FALSE,0,G_S_203 CEDAR ST_
306 LINN ST,Slater,Iowa,G,S,G_S_306 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=306+LINN+ST,Slater+Iowa",-93.6779918,41.880166,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
105 E 6TH AVE,Slater,Iowa,G,S,G_S_105 E 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=105+E+6TH+AVE,Slater+Iowa",-93.6775164,41.8780893,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,43.34,poor_siding,37.41,good_gutter,67.87,,FALSE,0,G_S_105 E 6TH AVE_
101 E 6TH AVE,Slater,Iowa,G,S,G_S_101 E 6TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=101+E+6TH+AVE,Slater+Iowa",-93.6781899,41.8780677,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,41.88,poor_siding,35.51,good_gutter,66.86,,FALSE,0,G_S_101 E 6TH AVE_
402 LINN ST,Slater,Iowa,G,S,G_S_402 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=402+LINN+ST,Slater+Iowa",-93.6781503,41.8793087,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,50.82,poor_siding,41.91,poor/no_gutter,51.78,,FALSE,0,G_S_402 LINN ST_
400 LINN ST,Slater,Iowa,G,S,G_S_400 LINN ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=400+LINN+ST,Slater+Iowa",-93.6781503,41.8795411,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
600 STORY ST,Slater,Iowa,G,S,G_S_600 STORY ST.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+STORY+ST,Slater+Iowa",-93.6831825,41.8776369,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
703 PARK CIR,Slater,Iowa,G,S,G_S_703 PARK CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=703+PARK+CIR,Slater+Iowa",-93.6829844,41.8758612,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,50.52,poor_siding,39.15,poor/no_gutter,60.97,,FALSE,0,G_S_703 PARK CIR_
705 PARK CIR,Slater,Iowa,G,S,G_S_705 PARK CIR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=705+PARK+CIR,Slater+Iowa",-93.6831033,41.8753925,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
300 8TH AVE,Slater,Iowa,G,S,G_S_300 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=300+8TH+AVE,Slater+Iowa",-93.6812013,41.8749497,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,44.57,poor_siding,37.46,good_gutter,66.9,,FALSE,0,G_S_300 8TH AVE_
304 8TH AVE,Slater,Iowa,G,S,G_S_304 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=304+8TH+AVE,Slater+Iowa",-93.6818353,41.8749294,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,51.43,poor_siding,39.27,good_gutter,59.77,,FALSE,0,G_S_304 8TH AVE_
600 8TH AVE,Slater,Iowa,G,S,G_S_600 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=600+8TH+AVE,Slater+Iowa",-93.6848667,41.8748518,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
502 8TH AVE,Slater,Iowa,G,S,G_S_502 8TH AVE.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=502+8TH+AVE,Slater+Iowa",-93.6838562,41.8749422,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
908 TRAIL DR,Slater,Iowa,G,S,G_S_908 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=908+TRAIL+DR,Slater+Iowa",-93.6890673,41.8757245,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
906 TRAIL DR,Slater,Iowa,G,S,G_S_906 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=906+TRAIL+DR,Slater+Iowa",-93.6891267,41.8760132,,,,,,,,,,,,,,,,,,FALSE,house_present,FALSE,,0,,0,,0,,,0,
903 TRAIL DR,Slater,Iowa,G,S,G_S_903 TRAIL DR.png,"https://maps.googleapis.com/maps/api/streetview?size=800x800&location=903+TRAIL+DR,Slater+Iowa",-93.6897014,41.8759366,,,,,,,,,,,,,,,,,,TRUE,,FALSE,garden_present,38.22,poor_siding,36.18,good_gutter,67.39,,FALSE,0,G_S_903 TRAIL DR_
